OBJECTID,YEAR_,ALARM_DATE,CONT_DATE,CAUSE,REPORT_AC,GIS_ACRES,FIRE_NUM
"35053","1999",1999/10/16,1999/10/30,"9",26202.000000000000000,26202.599609375000000,"00000186"
"35054","1999",1999/07/25,,"5",,3396.441406250000000,"00000093"
"35055","1999",1999/10/29,,"11",,1407.005126953125227,"00000000"
"35056","1997",1997/09/28,1997/09/28,"9",375.000000000000000,360.497619628906250,"00000058"
"35057","1997",1997/05/23,,"2",,445.427551269531250,"00000000"
"35061","2004",2004/07/08,2004/07/08,"2",26.000000000000000,16.715791702270508,"00000236"
"35062","2004",2004/05/07,2004/05/07,"14",30.000000000000000,23.373846054077148,"00000126"
"35063","2004",2004/04/26,2004/04/27,"14",68.000000000000000,43.391239166259766,"00000095"
"35064","2004",2004/07/28,2004/07/28,"14",65.000000000000000,16.951961517333984,"00000270"
"35065","2004",2004/09/02,2004/09/04,"14",416.000000000000000,456.066833496093750,"00000340"
"35066","2004",2004/06/25,2004/06/28,"2",624.000000000000000,624.935729980468750,"00000181"
"35067","2004",2004/08/08,2004/08/15,"9",1224.000000000000000,1224.859130859375000,"00000281"
"35068","2004",2004/08/12,2004/08/20,"2",250.000000000000000,211.607620239257812,"00000290"
"35069","2004",2004/07/15,2004/07/18,"7",478.000000000000000,479.277221679687500,"00010520"
"35070","2004",2004/07/10,2004/07/10,"11",875.000000000000000,875.498718261718750,"00000225"
"35071","2004",2004/07/11,2004/07/13,"11",1000.000000000000000,1144.837646484375000,"00000118"
"35072","2004",2004/06/30,2004/06/30,"11",343.180000000000007,343.188568115234375,"00000257"
"35073","2004",2004/08/09,2004/08/09,"5",119.000000000000000,134.684280395507812,"00000332"
"35074","2004",2004/04/10,2004/04/10,"11",66.000000000000000,49.674362182617188,"00000119"
"35075","2004",2004/07/03,2004/07/03,"10",20.000000000000000,18.116338729858398,"00000262"
"35076","2004",2004/05/07,,"14",1563.670000000000073,1563.703613281250000,"00000000"
"35077","1999",1999/09/14,,"1",,218.588699340820312,"00000000"
"35078","1999",1999/07/05,,"9",,437.075622558593750,"00000000"
"35079","1999",1999/10/12,,"14",,443.285278320312500,"00000000"
"35080","1999",1999/08/23,,"1",,871.273010253906250,"00006723"
"35081","1999",1999/09/23,,"1",,516.556884765625000,"00006711"
"35082","1999",1999/08/23,,"1",,16883.894531250000000,"00000232"
"35083","1999",1999/08/23,,"1",,843.673767089843750,"00000231"
"35084","1999",1999/08/23,,"1",,5952.935546875000000,"00000228"
"35085","1999",1999/08/23,,"1",,132.462524414062500,"00000221"
"35086","1999",1999/08/23,,"1",,139.385879516601562,"00010313"
"35094","2002",2002/09/24,2002/10/20,"9",391.000000000000000,391.624725341796875,"00000066"
"35095","2002",2002/11/25,2002/11/25,"5",2400.000000000000000,545.363586425781250,"00000091"
"35096","2002",2002/11/25,2002/11/25,"5",72.000000000000000,71.983207702636719,"00000107"
"35098","1986",1986/08/17,,"14",,1162.142578125000000,"00000986"
"35099","1986",1986/06/12,,"14",,300.416198730468750,"00006086"
"35100","1986",1986/08/19,,"14",,98.534996032714844,"00006586"
"35101","1986",1986/06/08,,"14",,97.867691040039062,"00000000"
"35102","1987",1987/05/07,,"2",,1241.098144531250000,"00000063"
"35103","1987",1987/05/09,,"14",,223.908416748046875,"00000074"
"35104","1987",1987/06/26,,"14",,343.803070068359375,"00000195"
"35105","1987",1987/08/29,,"7",,426.489715576171932,"00000292"
"35106","1987",1987/07/23,,"14",,897.607971191406250,"00000246"
"35107","1987",1987/07/08,,"14",,437.652526855468750,"00000256"
"35121","1987",1987/05/25,1987/06/02,"1",300.000000000000000,372.734100341796875,"00000033"
"35122","1987",1987/10/01,1987/10/18,"9",4205.000000000000000,4341.198242187500000,"00000104"
"35123","1987",1987/07/20,,"14",,759.119506835937500,"00000000"
"35124","1987",1987/11/11,,"14",,1088.335449218750000,"00000000"
"35125","1987",1987/07/09,,"14",,463.556396484375000,"00000125"
"35126","1987",1987/03/04,,"14",,599.921264648437500,"00000010"
"35127","1987",1987/08/22,,"14",,640.142089843750000,"00000096"
"35128","1987",1987/07/14,,"14",,371.965911865234375,"00000064"
"35131","1987",1987/08/04,,"9",,1223.810791015625000,"00000318"
"35132","1987",1987/08/05,,"2",,662.305114746093750,"00000321"
"35133","1987",1987/05/05,,"14",,3552.103515625000000,"00000139"
"35134","1987",1987/07/23,,"8",,231.106140136718750,"00000282"
"35135","1987",1987/04/19,,"14",,7733.197753906250000,"00000109"
"35136","1987",1987/05/14,,"2",,805.995300292968750,"00000152"
"35137","1987",1987/09/03,1987/09/03,"9",750.000000000000000,1105.589355468750000,"00000106"
"35138","1987",1987/07/23,,"2",,248.828323364257812,"00000262"
"35139","1987",1987/06/22,,"5",,938.577392578125000,"00011023"
"35140","1987",1987/05/19,,"3",,1479.219238281250000,"00000075"
"35141","1987",1987/08/31,,"14",,4454.450683593750000,"00000161"
"35175","1988",1988/07/17,1988/07/22,"7",5053.000000000000000,5814.841308593750000,"00000036"
"35180","1987",,,"14",,832.150573730468750,"00000152"
"35181","1987",1987/08/16,,"14",,69.078620910644531,"00000053"
"35182","1987",1987/08/15,,"14",,59.851333618164062,"00000052"
"35195","1984",1984/05/08,1984/05/10,"9",766.000000000000000,937.489196777343750,"00000009"
"35196","1983",1983/05/28,1983/05/29,"9",95.000000000000000,105.256446838378906,"00000005"
"35197","1983",1983/07/22,1983/07/22,"7",35.000000000000000,18.032617568969727,"00000030"
"35198","1983",1983/08/16,1983/08/17,"1",20.000000000000000,14.770936965942383,"00000054"
"35199","1983",1983/11/06,1983/11/06,"9",50.000000000000000,12.677162170410156,"00000086"
"35200","1983",1983/08/29,1983/08/29,"7",150.000000000000000,44.332859039306641,"00000062"
"35202","1984",1984/09/21,1984/09/22,"7",30.000000000000000,26.967885971069336,"00000085"
"35204","1992",1992/09/29,1992/10/12,"9",24580.000000000000000,22518.777343750000000,"00000127"
"35205","1993",1993/05/01,1993/05/03,"8",115.000000000000000,108.814132690429673,"00000002"
"35206","1993",1993/07/12,1993/07/13,"9",70.000000000000000,140.968490600585938,"00000068"
"35207","1993",1993/05/12,1993/05/12,"7",150.000000000000000,445.456756591796875,"00000008"
"35208","1993",1993/08/30,1993/08/31,"7",1485.000000000000000,216.437316894531250,"00000095"
"35209","1993",1993/05/12,1993/05/12,"7",517.000000000000000,481.802246093750000,"00000009"
"35210","1993",1993/06/23,1993/06/24,"7",65.000000000000000,50.733074188232422,"00000036"
"35211","1987",1987/08/29,1987/09/10,"1",4500.000000000000000,4510.326660156250000,"00000092"
"35212","1995",1995/05/24,1995/05/24,"7",300.000000000000000,339.236114501953125,0000U843
"35213","1995",1995/05/26,1995/05/26,"11",100.000000000000000,179.484970092773438,0000U846
"35214","1995",1995/05/28,1995/05/28,"2",160.000000000000000,158.031677246093750,0000U848
"35215","1995",1995/05/29,1995/05/29,"11",1000.000000000000000,1337.019165039062500,0000U849
"35216","1995",1995/06/01,1995/06/02,"5",980.000000000000000,992.386474609375000,0000U850
"35217","1995",1995/06/01,1995/06/01,"11",7495.000000000000000,7461.467773437500000,0000U851
"35218","1995",1995/06/07,1995/06/07,"11",485.000000000000000,612.936279296875000,0000U855
"35219","1995",1995/06/21,1995/06/21,"2",10.000000000000000,29.561407089233398,0000U870
"35220","1995",1995/06/25,1995/06/26,"11",1837.000000000000000,1835.585815429687500,0000U879
"35221","1995",1995/07/22,1995/07/22,"4",10.000000000000000,16.741853713989258,0000U889
"35222","1995",1995/07/10,1995/07/10,"2",37.000000000000000,29.155912399291992,0000U907
"35223","1995",1995/07/13,1995/07/13,"3",500.000000000000000,388.356292724609318,0000U915
"35224","1995",1995/06/26,1995/06/26,"11",35.000000000000000,42.916244506835938,0000U918
"35225","1995",1995/07/14,1995/07/14,"3",150.000000000000000,161.643371582031250,0000U919
"35226","1995",1995/07/26,1995/07/27,"11",360.000000000000000,228.962783813476562,0000U943
"35227","1995",1995/07/29,1995/07/29,"1",65.000000000000000,83.986007690429673,0000U950
"35228","1995",1995/07/28,1995/07/28,"2",20.000000000000000,16.173866271972656,0000U952
"35229","2004",2004/10/10,2004/10/17,"7",39138.000000000000000,38763.015625000000000,"00000694"
"35230","2004",2004/08/26,2004/08/28,"7",400.000000000000000,271.459564208984375,"00000514"
"35231","2004",2004/10/10,2004/10/11,"14",75.000000000000000,162.131484985351562,"00000640"
"35232","2004",2004/09/03,2004/09/15,"2",12525.000000000000000,12244.399414062500000,"00000694"
"35233","2004",2004/09/07,2004/09/09,"14",365.000000000000000,364.553955078125000,"00000065"
"35234","2004",2004/09/04,2004/09/04,"14",1100.000000000000000,1006.851501464843750,"00000552"
"35235","2004",2004/07/19,2004/07/20,"7",36.000000000000000,38.782798767089837,"00000405"
"35236","2004",2004/08/18,2004/08/19,"10",43.000000000000000,72.497177124023438,"00000492"
"35237","2004",2004/10/12,2004/10/13,"7",150.000000000000000,169.708221435546875,"00000705"
"35238","2004",2004/04/04,2004/04/04,"14",700.000000000000000,609.059143066406250,"00000602"
"35239","2004",2004/09/05,2004/09/19,"11",113.000000000000000,113.425773620605469,"00000607"
"35240","2004",2004/04/30,2004/04/30,"10",115.000000000000000,56.486289978027344,"00000105"
"35241","2004",2004/05/15,2004/05/15,"2",13.000000000000000,9.663330078125000,"00000145"
"35242","2004",2004/05/15,2004/05/15,"14",13.000000000000000,5.922452449798584,"00000144"
"35243","2004",2004/07/17,2004/07/18,"14",37.000000000000000,84.265541076660156,"00000248"
"35244","2004",2004/06/28,2004/06/28,"7",42.000000000000000,43.748977661132812,"00000215"
"35245","2004",2004/08/14,2004/08/14,"10",130.000000000000000,141.779327392578125,"00000306"
"35246","1911",,,"14",226.000000000000000,226.117202758789062,"00000000"
"35247","1916",,,"14",165.000000000000000,201.284408569335938,"00000000"
"35248","1916",,,"14",1754.000000000000000,1754.287841796875000,"00000000"
"35249","1916",1916/09/14,,"14",670.000000000000000,242.168884277343750,"00000000"
"35250","1918",,,"14",149.000000000000000,148.649581909179688,"00000000"
"35251","1911",,,"14",746.000000000000000,745.726623535156250,"00000000"
"35252","1916",,,"14",562.000000000000000,561.637390136718750,"00000000"
"35253","1916",1916/04/17,,"14",80.000000000000000,89.250167846679673,"00000000"
"35254","1916",1916/06/24,,"14",100.000000000000000,127.003265380859375,"00000000"
"35255","1918",1918/10/27,,"14",70.000000000000000,231.824066162109375,"00000000"
"35256","1941",,,"14",0.000000000000000,513.105529785156250,"00000839"
"35257","1921",,,"14",0.000000000000000,1834.338134765625000,"00000323"
"35258","1921",,,"14",0.000000000000000,840.313964843750000,"00000553"
"35259","2005",2005/09/27,2005/06/11,"1",45.000000000000000,43.213993072509766,"00000050"
"35260","1914",,,"14",0.000000000000000,258.595672607421875,"00000132"
"35261","1924",,,"14",0.000000000000000,906.828918457031250,"00000443"
"35262","1927",,,"14",0.000000000000000,11853.766601562498181,"00000230"
"35263","1945",,,"14",0.000000000000000,325.652191162109375,"00000308"
"35264","1945",,,"14",0.000000000000000,544.342651367187500,"00000299"
"35265","1945",,,"14",0.000000000000000,792.856933593750000,"00000311"
"35266","1945",,,"14",0.000000000000000,997.820434570312500,"00000210"
"35267","1945",,,"14",0.000000000000000,384.696868896484375,"00001084"
"35268","1950",1950/08/13,,"14",0.000000000000000,383.223937988281307,"00000010"
"35269","1955",,,"9",0.000000000000000,417.758300781250000,"00000001"
"35270","1940",,,"14",0.000000000000000,197.497848510742188,"00000635"
"35271","1940",,,"14",0.000000000000000,208.669433593750028,"00000504"
"35272","1948",,,"14",0.000000000000000,738.896484375000114,"00000322"
"35273","1988",1988/04/10,,"14",,368.004180908203125,"00000000"
"35274","1988",1988/07/29,1988/07/29,"14",205.000000000000000,221.238494873046875,"00000110"
"35275","1988",1988/05/23,,"14",,351.809265136718693,"00000041"
"35277","1988",1988/07/17,,"14",,6349.193359375000000,"00000264"
"35288","1988",,,"14",,117.613327026367188,"00000000"
"35301","1988",1988/08/26,1988/08/28,"9",2345.000000000000000,2162.273925781250000,"00000042"
"35302","1988",,,"3",,79.237655639648438,"00000008"
"35303","1988",1988/06/24,,"14",,222.003677368164062,"00000088"
"35304","1988",1988/07/29,,"14",,220.025085449218750,"00000008"
"35305","1988",1988/06/30,,"14",,138.501327514648438,"00000588"
"35306","1988",1988/08/06,,"14",,116.839683532714844,"00000088"
"35307","1988",1988/10/16,,"14",,3811.560546875000000,"00000088"
"35308","1988",1988/12/09,,"14",,2658.573974609375455,"00000008"
"35309","1988",1988/09/04,,"14",,3818.714355468750000,"00000088"
"35311","1988",1988/06/28,,"14",,241.301818847656250,"00000788"
"35312","1990",1990/08/08,1990/08/17,"1",24000.000000000000000,35861.468750000000000,"00000078"
"35313","1990",1990/08/09,,"1",,439.110504150390682,"00000163"
"35314","1990",1990/08/08,1990/08/15,"1",220.000000000000000,90.093521118164062,"00000024"
"35315","1990",1990/08/08,1990/09/02,"1",3500.000000000000000,3372.719970703125000,"00000022"
"35316","1990",1990/06/20,1990/06/21,"7",125.000000000000000,134.808258056640625,"00000024"
"35317","1990",,,"14",,281.236877441406250,"00000000"
"35318","1990",1990/06/26,1990/06/29,"9",585.000000000000000,568.493713378906250,"00000022"
"35319","1990",1990/08/10,1990/08/17,"14",4707.000000000000000,4658.471191406250000,"00000000"
"35320","1990",,,"14",,1921.793212890625000,"00000216"
"35321","1990",1990/08/10,,"1",,707.318725585937500,"00000570"
"35322","1990",1990/08/13,,"2",,131504.218750000000000,"00000150"
"35323","1990",1990/08/05,,"1",,381.729309082031250,"00000109"
"35324","1990",1990/07/12,,"1",,4.291088104248047,"00000052"
"35325","1990",1990/08/06,,"1",,30.479051589965820,"00000110"
"35327","1990",1990/09/19,,"14",,394.952758789062500,"00000054"
"35328","2000",2000/09/20,2000/09/22,"2",238.000000000000000,238.249572753906250,"00000065"
"35329","1987",1987/09/01,1987/09/21,"1",2520.000000000000000,1497.385864257812500,"00000261"
"35330","1990",1990/10/09,,"14",,89.096496582031250,"00000062"
"35331","1990",1990/10/09,,"14",,65.599227905273438,"00000063"
"35332","1990",1990/10/01,,"14",,48.495525360107422,"00000060"
"35333","2002",2002/07/26,2002/07/30,"9",325.000000000000000,321.015472412109375,"00000041"
"35353","1921",1921/09/28,,"14",6560.000000000000000,5324.173828125000000,"00000000"
"35354","1923",1923/05/27,,"14",30.000000000000000,16.348726272583008,"00000000"
"35355","1923",1923/08/22,,"14",160.000000000000000,164.678421020507812,"00000000"
"35356","1922",1922/08/27,,"14",30.000000000000000,128.551528930664062,"00000000"
"35357","1922",1922/09/20,,"14",80.000000000000000,115.384498596191406,"00000000"
"35358","1923",,,"14",600.000000000000000,643.263305664062500,"00000000"
"35361","1923",,,"14",775.000000000000000,947.742919921875000,"00000000"
"35364","2001",2001/07/02,2001/07/05,"1",2714.000000000000000,2714.431640625000000,"00000008"
"35365","2001",2001/07/25,2001/08/03,"1",3560.000000000000000,3526.330810546875000,"00000091"
"35366","1920",,,"14",700.000000000000000,380.239044189453125,"00000000"
"35367","1920",,,"14",800.000000000000000,592.418762207031250,"00000000"
"35368","1921",,,"14",115.000000000000000,114.929306030273438,"00000000"
"35369","1921",,,"14",160.000000000000000,334.308135986328125,"00000000"
"35370","1920",,,"14",191.000000000000000,191.403488159179688,"00000000"
"35371","1922",,,"14",1000.000000000000000,1152.055419921875000,"00000000"
"35372","1923",,,"14",666.000000000000000,665.977294921875000,"00000000"
"35373","1923",,,"14",1754.000000000000000,1753.921997070312500,"00000000"
"35374","1925",,,"14",686.000000000000000,686.481262207031250,"00000000"
"35375","1922",,,"14",88.000000000000000,88.235771179199219,"00000000"
"35376","1922",,,"14",132.000000000000000,132.413253784179688,"00000000"
"35377","1988",1988/12/15,1988/12/15,"5",40.000000000000000,30.026540756225582,"00000150"
"35378","1957",1957/09/22,1957/09/23,"7",11.000000000000000,10.320618629455566,"00000036"
"35379","1959",1959/08/01,1959/08/02,"7",20.000000000000000,9.446117401123047,"00000061"
"35380","1927",,,"14",0.000000000000000,5161.766113281250000,"00000114"
"35381","1927",,,"14",0.000000000000000,15822.496093750000000,"00000121"
"35382","1927",,,"14",0.000000000000000,269.929321289062500,"00000583"
"35383","1914",,,"14",0.000000000000000,2913.188476562500000,"00000180"
"35384","1914",,,"14",0.000000000000000,238.903182983398438,"00000249"
"35385","1914",,,"14",0.000000000000000,186.244018554687500,"00000260"
"35386","1914",,,"14",0.000000000000000,1248.402099609375000,"00000143"
"35387","1921",,,"14",0.000000000000000,437.890899658203125,"00000256"
"35388","1916",,,"14",0.000000000000000,79.394355773925781,"00000052"
"35389","1916",,,"14",0.000000000000000,102.626220703124986,"00000059"
"35390","1916",,,"14",0.000000000000000,2855.049316406250000,"00000240"
"35391","1913",,,"14",0.000000000000000,58.404342651367188,"00000048"
"35392","1945",,,"9",0.000000000000000,1084.617675781250000,"00000001"
"35393","1945",,,"9",0.000000000000000,628.116943359375000,"00000002"
"35394","1954",1954/09/21,1954/09/22,"3",131.000000000000000,226.359146118164062,"00000037"
"35395","1954",1954/02/11,1954/02/11,"5",30.000000000000000,21.959732055664062,"00000003"
"35396","1954",1954/07/29,1954/07/31,"15",3200.000000000000000,2677.333496093749545,"00000021"
"35397","1921",,,"14",0.000000000000000,486.876129150390682,"00000071"
"35398","1921",,,"14",0.000000000000000,164.647720336914034,"00000129"
"35399","1947",,,"14",0.000000000000000,498.253540039062500,"00000310"
"35400","1947",,,"14",0.000000000000000,858.380920410156250,"00000197"
"35402","1988",1988/06/30,,"14",,109.772743225097670,"00000588"
"35403","1988",1988/06/10,,"14",,83.163978576660156,"00000000"
"35404","1988",1988/06/12,,"14",,729.892639160156250,"00000000"
"35409","1988",1988/09/12,,"14",,6.862806797027588,"00000000"
"35410","1988",1988/07/05,,"14",,55.410049438476562,"00000000"
"35411","1988",1988/09/04,,"14",,13310.666992187500000,"00000088"
"35412","1988",1988/07/23,1988/07/24,"2",300.000000000000000,277.778015136718750,"00000087"
"35413","1988",1988/07/08,1988/07/09,"9",735.000000000000000,727.539672851562500,"00000066"
